"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"12.08.2024","59.350,0","58.711,7","60.606,2","57.689,0","79,31K","1,08%"
"11.08.2024","58.713,3","60.929,8","61.677,3","58.388,7","41,06K","-3,64%"
"10.08.2024","60.931,7","60.844,5","61.344,5","60.264,2","22,91K","0,13%"
"09.08.2024","60.850,6","61.697,8","61.712,3","59.570,2","69,55K","-1,38%"
"08.08.2024","61.699,7","55.112,8","62.563,5","54.786,9","109,77K","11,94%"
"07.08.2024","55.120,9","56.049,9","57.669,6","54.598,5","94,52K","-1,67%"
"06.08.2024","56.057,8","54.010,8","57.025,6","53.998,2","113,89K","3,85%"
"05.08.2024","53.979,0","58.142,9","58.291,4","49.486,9","333,46K","-7,16%"
"04.08.2024","58.141,8","60.700,2","61.086,5","57.346,9","72,71K","-4,21%"
"03.08.2024","60.696,7","61.480,8","62.184,2","59.914,6","65,74K","-1,27%"
"02.08.2024","61.478,7","65.351,8","65.567,1","61.242,3","93,89K","-5,96%"
"01.08.2024","65.372,9","64.625,7","65.587,9","62.303,9","84,20K","1,16%"
"31.07.2024","64.626,0","66.185,4","66.825,6","64.538,3","51,52K","-2,36%"
"30.07.2024","66.184,9","66.796,1","66.998,3","65.328,7","54,43K","-0,92%"
"29.07.2024","66.798,7","68.256,3","70.000,2","66.544,5","85,67K","-2,14%"
"28.07.2024","68.256,3","67.888,9","68.291,9","67.067,8","26,17K","0,61%"
"27.07.2024","67.843,1","67.910,8","69.387,6","66.776,8","67,99K","-0,10%"
"26.07.2024","67.908,6","65.799,7","68.205,0","65.764,3","59,13K","3,21%"
"25.07.2024","65.799,3","65.363,9","66.088,6","63.500,9","77,46K","0,66%"
"24.07.2024","65.370,5","65.936,8","67.072,1","65.155,2","52,47K","-0,86%"
"23.07.2024","65.937,8","67.550,4","67.750,2","65.512,9","69,58K","-2,39%"
"22.07.2024","67.553,6","68.158,4","68.468,9","66.601,8","54,88K","-0,89%"
"21.07.2024","68.158,7","67.147,8","68.352,9","65.825,6","47,19K","1,50%"
"20.07.2024","67.148,5","66.677,0","67.586,4","66.257,4","32,94K","0,71%"
"19.07.2024","66.677,4","63.981,2","67.390,4","63.326,1","82,87K","4,22%"
"18.07.2024","63.980,5","64.090,4","65.102,0","63.253,5","51,27K","-0,17%"
"17.07.2024","64.089,2","65.052,8","66.051,5","63.897,5","66,11K","-1,48%"
"16.07.2024","65.049,7","64.749,2","65.319,5","62.430,8","93,63K","0,41%"
